Route_Number,Reason,Occurred_On,Boro,Bus_Company_Name,How_Long_Delayed,Number_Of_Students_On_The_Bus,Breakdown_or_Running_Late
M300,Heavy Traffic,07/26/2016 08:10:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,15 mins,4,Running Late
M842,Heavy Traffic,07/26/2016 08:12:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,15 min,4,Running Late
M208,Heavy Traffic,07/26/2016 08:16:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,15MIN,6,Running Late
K650,Heavy Traffic,07/26/2016 08:55:00 AM,Brooklyn,PRIDE TRANSPORTATION (SCH,20 MIN,3,Running Late
K559,Other,07/26/2016 02:40:00 PM,Brooklyn,PRIDE TRANSPORTATION (SCH,45MIN,10,Running Late
X060,Other,07/27/2016 07:05:00 AM,Bronx,"BORO TRANSIT, INC.",25-35 MIN,1,Running Late
M038,Heavy Traffic,07/27/2016 07:10:00 AM,Manhattan,CONSOLIDATED BUS TRANS. I,20-25 MIN,3,Running Late
W917,Heavy Traffic,07/27/2016 07:00:00 AM,Westchester,HOYT TRANSPORTATION CORP.,15 MINTUES,1,Running Late
M406,Heavy Traffic,07/27/2016 07:15:00 AM,Manhattan,"BORO TRANSIT, INC.",25-30 MIN,2,Running Late
M810,Heavy Traffic,07/27/2016 07:32:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,20 mins,1,Running Late
N922,Other,07/27/2016 07:30:00 AM,Nassau County,"BORO TRANSIT, INC.",1 HR,1,Running Late
M802,Heavy Traffic,07/27/2016 07:41:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,15 mins,7,Running Late
M803,Problem Run,07/27/2016 07:40:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,30 MINTUES,6,Running Late
W957,Heavy Traffic,07/27/2016 07:45:00 AM,Westchester,"RELIANT TRANS, INC.",20 minutes,3,Running Late
W978,Heavy Traffic,07/27/2016 07:40:00 AM,Westchester,"BORO TRANSIT, INC.",20-25 MIN,4,Running Late
L840,Heavy Traffic,07/27/2016 07:46:00 AM,Brooklyn,"RELIANT TRANS, INC.",20 minutes,2,Running Late
M868,Heavy Traffic,07/27/2016 07:53:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,15 mins,3,Running Late
Q911,Heavy Traffic,07/27/2016 07:40:00 AM,Queens,HOYT TRANSPORTATION CORP.,30 min,4,Running Late
M796,Heavy Traffic,07/27/2016 07:45:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,20MIN,6,Running Late
M808,Heavy Traffic,07/27/2016 07:58:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,10 min,6,Running Late
M687,Heavy Traffic,07/27/2016 08:00:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 min,2,Running Late
M631,Problem Run,07/27/2016 08:02:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,15 min,5,Running Late
M631,Problem Run,07/27/2016 08:05:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,10 min,9,Running Late
M300,Heavy Traffic,07/27/2016 08:00:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,15,6,Running Late
M704,Delayed by School,07/27/2016 08:00:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,10 MINTUES,1,Running Late
M867,Heavy Traffic,07/27/2016 08:18:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,15 mins,4,Running Late
M261,Other,07/27/2016 08:08:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,20 MIN,2,Running Late
W770,Mechanical Problem,07/27/2016 04:06:00 PM,Westchester,"RELIANT TRANS, INC.",,2,Breakdown
L724,Heavy Traffic,07/28/2016 06:58:00 AM,Bronx,"RELIANT TRANS, INC.",20 minutes,1,Running Late
W772,Heavy Traffic,07/28/2016 07:01:00 AM,Westchester,"RELIANT TRANS, INC.",20mins,2,Running Late
W774,Flat Tire,07/28/2016 07:04:00 AM,Westchester,"RELIANT TRANS, INC.",20 minutes,2,Running Late
M211,Heavy Traffic,07/28/2016 07:13:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,20 mins,1,Running Late
W957,Heavy Traffic,07/28/2016 07:22:00 AM,Westchester,"RELIANT TRANS, INC.",20 minutes,4,Running Late
X346,Mechanical Problem,07/28/2016 07:20:00 AM,Bronx,"BORO TRANSIT, INC.",,4,Breakdown
M803,Problem Run,07/28/2016 07:30:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,30 MINTUES,4,Running Late
M300,Heavy Traffic,07/28/2016 07:34:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,15 mins,5,Running Late
M260,Heavy Traffic,07/28/2016 07:30:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,1 hour,1,Running Late
Q911,Heavy Traffic,07/28/2016 07:32:00 AM,Queens,HOYT TRANSPORTATION CORP.,40 MIN,4,Running Late
M696,Problem Run,07/28/2016 07:35:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,30 MINTUES,9,Running Late
M603,Heavy Traffic,07/28/2016 07:36:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,30,7,Running Late
X402,Heavy Traffic,07/28/2016 07:35:00 AM,Bronx,"BORO TRANSIT, INC.",1 HR,1,Running Late
M757,Heavy Traffic,07/28/2016 07:40:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 MINTUES,2,Running Late
M802,Heavy Traffic,07/28/2016 07:45:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,20 mins,7,Running Late
M687,Heavy Traffic,07/28/2016 07:43:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,30,3,Running Late
M210,Heavy Traffic,07/28/2016 07:49:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,20 mins,8,Running Late
W944,Heavy Traffic,07/28/2016 07:40:00 AM,Westchester,HOYT TRANSPORTATION CORP.,20 MINTUES,3,Running Late
M808,Problem Run,07/28/2016 07:55:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,15,6,Running Late
M990,Problem Run,07/28/2016 07:58:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 mins,6,Running Late
M686,Heavy Traffic,07/28/2016 07:58:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,40 Mins,1,Running Late
W781,Heavy Traffic,07/28/2016 07:50:00 AM,Westchester,HOYT TRANSPORTATION CORP.,20 MINTUES,6,Running Late
M840,Heavy Traffic,07/28/2016 08:10:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,25 mins,3,Running Late
M631,Problem Run,07/28/2016 08:00:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 Min,4,Running Late
M867,Heavy Traffic,07/28/2016 08:24:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,10 mins,4,Running Late
X356,Weather Conditions,07/29/2016 06:50:00 AM,Bronx,"BORO TRANSIT, INC.",20-25 MIN,1,Running Late
M416,Weather Conditions,07/29/2016 07:00:00 AM,Manhattan,"BORO TRANSIT, INC.",25-30 MIN,2,Running Late
M260,Heavy Traffic,07/29/2016 07:02:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,30MIN,1,Running Late
X063,Heavy Traffic,07/29/2016 07:08:00 AM,Bronx,VAN TRANS LLC,,5,Running Late
M802,Heavy Traffic,07/29/2016 07:12:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,20 mins,6,Running Late
X362,Heavy Traffic,07/29/2016 07:10:00 AM,Bronx,"BORO TRANSIT, INC.",25-30 MIN,2,Running Late
M763,Heavy Traffic,07/29/2016 07:15:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,15 Min,5,Running Late
X369,Heavy Traffic,07/29/2016 07:11:00 AM,Bronx,VAN TRANS LLC,15 mins,6,Running Late
M210,Weather Conditions,07/29/2016 07:16:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,15MIN,3,Running Late
M261,Heavy Traffic,07/29/2016 07:16:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,20 MIN,1,Running Late
X093,Heavy Traffic,07/29/2016 07:18:00 AM,Bronx,VAN TRANS LLC,15 mins,8,Running Late
P899,Heavy Traffic,07/29/2016 07:25:00 AM,Queens,HOYT TRANSPORTATION CORP.,30 min,1,Running Late
M650,Weather Conditions,07/29/2016 07:32:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 Min,5,Running Late
M759,Weather Conditions,07/29/2016 07:39:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,40 Mins,1,Running Late
M657,Heavy Traffic,07/29/2016 07:35:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 MINTUES,6,Running Late
M686,Weather Conditions,07/29/2016 07:47:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 Min,2,Running Late
M808,Weather Conditions,07/29/2016 07:50:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 min,5,Running Late
M840,Weather Conditions,07/29/2016 07:50:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,30 Min,3,Running Late
M803,Heavy Traffic,07/29/2016 07:50:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 MINTUES,3,Running Late
W953,Heavy Traffic,07/29/2016 07:45:00 AM,Westchester,HOYT TRANSPORTATION CORP.,15 MINTUES,3,Running Late
M990,Problem Run,07/29/2016 08:02:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 Min,4,Running Late
M631,Problem Run,07/29/2016 08:02:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,40 miins,4,Running Late
M212,Heavy Traffic,07/29/2016 07:55:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,15MIN,7,Running Late
M649,Heavy Traffic,07/29/2016 08:11:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,15 Min,3,Running Late
M648,Weather Conditions,07/29/2016 08:23:00 AM,Manhattan,HOYT TRANSPORTATION CORP.,20 Min,4,Running Late
M307,Heavy Traffic,07/29/2016 08:53:00 AM,Manhattan,PRIDE TRANSPORTATION (SCH,10 mins,5,Running Late
M632,Mechanical Problem,07/29/2016 12:46:00 PM,Manhattan,HOYT TRANSPORTATION CORP.,55 Min,2,Running Late
K823,Mechanical Problem,07/29/2016 03:44:00 PM,Brooklyn,HOYT TRANSPORTATION CORP.,,2,Breakdown
X019,Heavy Traffic,08/01/2016 6:44,Bronx,VAN TRANS LLC,20,3,Running Late
X047,Heavy Traffic,08/01/2016 6:46,Bronx,VAN TRANS LLC,20 mins,2,Running Late
Q847,Mechanical Problem,08/01/2016 6:47,Queens,HOYT TRANSPORTATION CORP.,,1,Breakdown
M810,Heavy Traffic,08/01/2016 7:04,Manhattan,PRIDE TRANSPORTATION (SCH,1 hour,5,Running Late
P834,Heavy Traffic,08/01/2016 7:06,Queens,PRIDE TRANSPORTATION (SCH,45mins,2,Running Late
X664,Heavy Traffic,08/01/2016 7:10,Bronx,CONSOLIDATED BUS TRANS. I,25-30 MIN,3,Running Late
X863,Heavy Traffic,08/01/2016 7:14,Bronx,PRIDE TRANSPORTATION (SCH,40min,6,Running Late
X860,Heavy Traffic,08/01/2016 7:15,Bronx,PRIDE TRANSPORTATION (SCH,40min,2,Running Late
M300,Heavy Traffic,08/01/2016 7:18,Manhattan,PRIDE TRANSPORTATION (SCH,30 mins,8,Running Late
M802,Heavy Traffic,08/01/2016 7:30,Manhattan,PRIDE TRANSPORTATION (SCH,20 mins,8,Running Late
M603,Heavy Traffic,08/01/2016 7:33,Manhattan,HOYT TRANSPORTATION CORP.,20 Min,4,Running Late
M868,Heavy Traffic,08/01/2016 7:40,Manhattan,PRIDE TRANSPORTATION (SCH,5 mins,2,Running Late
W646,Heavy Traffic,08/01/2016 7:47,Westchester,"RELIANT TRANS, INC.",20 minutes,4,Running Late
K630,Heavy Traffic,08/01/2016 7:45,Brooklyn,PRIDE TRANSPORTATION (SCH,20 MIN,3,Running Late
W710,Heavy Traffic,08/01/2016 7:49,Westchester,"RELIANT TRANS, INC.",20 minutes,5,Running Late
M212,Heavy Traffic,08/01/2016 7:53,Manhattan,PRIDE TRANSPORTATION (SCH,20 mins,5,Running Late
M808,Problem Run,08/01/2016 7:53,Manhattan,HOYT TRANSPORTATION CORP.,15 Min,7,Running Late
W994,Won`t Start,08/01/2016 7:54,Westchester,"RELIANT TRANS, INC.",,2,Breakdown
P899,Heavy Traffic,08/01/2016 7:45,Queens,HOYT TRANSPORTATION CORP.,,1,Running Late
P844,Heavy Traffic,08/01/2016 8:01,Manhattan,PRIDE TRANSPORTATION (SCH,15 mins,1,Running Late
M990,Problem Run,08/01/2016 8:03,Manhattan,HOYT TRANSPORTATION CORP.,20 Min,3,Running Late
X2015,Late return from Field Trip,07/28/2016 12:00:00 PM,Bronx,"GRANDPA`S BUS CO., INC.",30MIN,30,Running Late
M300,Heavy Traffic,08/02/2016 7:20,Manhattan,PRIDE TRANSPORTATION (SCH,25 mins,2,Running Late
M802,Heavy Traffic,08/02/2016 7:21,Manhattan,PRIDE TRANSPORTATION (SCH,20,3,Running Late
X215,Other,08/02/2016 7:26,Bronx,"BORO TRANSIT, INC.",30 min,4,Running Late
Q850,Heavy Traffic,08/02/2016 7:31,Queens,HOYT TRANSPORTATION CORP.,15mns,4,Running Late
M936,Heavy Traffic,08/02/2016 7:49,Manhattan,HOYT TRANSPORTATION CORP.,10 Min,4,Running Late
M803,Delayed by School,08/02/2016 7:50,Manhattan,HOYT TRANSPORTATION CORP.,10 MIN,3,Running Late
